dataset,dataset_id,generator,seed,split_seed,n_synthetic_samples,n_train,n_test,task,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,metric_category,metric_name,metric_value
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Fidelity,Quality_Score,0.8218833333333333
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Fidelity,KS_Complement,0.7565791666666666
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Fidelity,Wasserstein_Distance,2384.298374999998
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Fidelity,MMD,0.007649116481662777
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Accuracy_TRTR,0.8237000000000002
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Accuracy_TSTR,0.7975500000000001
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Accuracy_Gap,0.026150000000000118
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,F1_TRTR,0.8179017788152698
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,F1_TSTR,0.7791589200707345
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,F1_Gap,0.03874285874453531
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Precision_TRTR,0.81998538946126
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Precision_TSTR,0.787969244420114
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Precision_Gap,0.03201614504114603
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Recall_TRTR,0.8237000000000002
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Recall_TSTR,0.7975500000000001
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,Recall_Gap,0.026150000000000118
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,ROC_AUC_TRTR,0.8297875243504865
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,ROC_AUC_TSTR,0.7904869095063937
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Utility,ROC_AUC_Gap,0.03930061484409286
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Privacy,Mahalanobis_Distance,4.010773724726963
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Privacy,Mean_Distance,4.010773724726963
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Privacy,Median_Distance,3.8848272471745346
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Privacy,NNDR,0.8740941014509749
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Privacy,MIA_AUC,0.6348148148148148
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Compute,training_time_seconds,659.4353320850059
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Compute,generation_time_seconds,0.0
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Compute,evaluation_time_seconds,22.362211760133505
Adult,adult,CTGAN,42,42,10000,8000,2000,classification,659.4353320850059,0.0,22.362211760133505,681.8125435677357,Compute,total_time_seconds,681.8125435677357
